rxcui,drug_name,utilization_raw,utilization_score,utilization_percentile,spend_raw,spend_score,spend_percentile,disease_burden_raw,disease_burden_score,disease_burden_percentile,population_impact_raw,population_impact_score,population_impact_percentile,risk_raw,risk_score,risk_percentile,ehi_score,ehi_rank,ehi_percentile,ehi_tier,ehi_tier_label,primary_driver,secondary_driver,limiting_factor,methodology_version,calculation_date,source_coverage_flag,source_overall_intelligence_score,source_claims_readiness_score,source_ai_readiness_score,source_semantic_richness_score,source_interoperability_score,source_clinical_semantics_score,source_explainability_score,source_relationship_density_score,source_classification_density_score,source_relationship_count,source_classification_count,source_disease_count,source_atc_hierarchy_depth,source_schedule_count
1860168,Xultophy,81.28485530333201,82.21,82.21,68.40779981415108,77.41,77.41,100.21224943581574,97.96,97.96,82.42042718704367,85.03,85.03,31.303566806053365,9.56,9.56,77.32,1361,85.52,2,Strategically Important,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,85.82,82.0,86.5,82.0,82.0,100.0,100.0,10.0,100.0,1.0,36.0,8.0,4.0,0.0
1860183,sodium mannuronate methylsilanol,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1860184,mannuronate methylsilanol,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1860418,chrysarobin,42.69664443116952,55.26,55.26,48.24271127041019,59.34,59.34,18.292323775388294,54.49,54.49,41.1068773397053,55.73,55.73,64.77794348201249,93.3,93.3,60.0,2846,59.47,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,27.93,52.0,9.25,11.88,51.75,1.75,16.5,30.0,6.5,3.0,1.0,0.0,0.0,0.0
1860419,Mesembryanthemum crystallinum whole extract,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1860420,ethylene glycol monobenzyl ether,29.500788198592858,43.61,43.61,33.80511549183592,43.87,43.87,17.767323775388295,25.3,25.3,29.693222155847604,43.37,43.37,62.94484269215452,85.67,85.67,44.18,3200,43.59,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,16.95,34.0,3.0,4.0,34.0,0.0,12.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0
1860421,black truffle extract,29.500788198592858,43.61,43.61,33.80511549183592,43.87,43.87,17.767323775388295,25.3,25.3,29.693222155847604,43.37,43.37,62.94484269215452,85.67,85.67,44.18,3200,43.59,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,16.95,34.0,3.0,4.0,34.0,0.0,12.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0
1860422,4-(p-hydroxyphenyl)-2-butanone,49.95117449887163,60.61,60.61,62.627006371963354,66.78,66.78,18.292323775388294,54.49,54.49,46.010937475109515,58.91,58.91,66.4838997743263,97.07,97.07,64.32,2505,66.73,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,34.83,60.0,15.25,19.88,59.75,1.75,20.5,70.0,6.5,7.0,1.0,0.0,0.0,0.0
1860605,Cornus florida bark extract,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860608,sacubitrilat,44.400788198592856,56.44,56.44,46.22409597769813,55.7,55.7,48.200915969733174,65.95,65.95,47.618239081375286,59.69,59.69,55.00661091198725,38.42,38.42,56.84,3039,55.02,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,39.55,51.0,32.5,30.75,50.5,47.5,33.0,20.0,13.0,2.0,2.0,0.0,0.0,0.0
1860609,Prunus cerasus flower bud extract,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1860610,glycylhydroxyprolylproline,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860611,"nordihydroguaiaretic acid, (+/-)-",29.500788198592858,43.61,43.61,33.80511549183592,43.87,43.87,17.767323775388295,25.3,25.3,29.693222155847604,43.37,43.37,62.94484269215452,85.67,85.67,44.18,3200,43.59,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,16.95,34.0,3.0,4.0,34.0,0.0,12.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0
1860612,nordihydroguaiaretate,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860613,"glycerol 1,3-dimethacrylate",26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1860614,"2,3-dimethylacrylic acid, (E)-",26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1861941,Eryngium yuccifolium root extract,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1862080,BurnX,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862095,Galega officinalis extract,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862096,Gentiana cruciata root extract,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862097,Guarea guidonia bark extract,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862103,isostearyl behenate,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862106,Propovan,56.946974976768885,66.89,66.89,47.19294769680074,56.68,56.68,93.39084694013009,88.28,88.28,72.89862770476569,70.96,70.96,27.73757550112837,0.36,0.36,62.57,2661,63.29,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,78.25,65.0,85.0,80.0,65.0,95.0,100.0,0.0,100.0,0.0,24.0,11.0,4.0,0.0
1862216,Saxifraga granulata flowering top extract,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1862282,5-chloro-2-methyl-3-isothiazolone 1-oxide,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1862283,dimethiconol (50000 CST),26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1862287,methylchloroisothiazolinone/methylisothiazolinone mixture,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1862313,Saraca indica bark extract,29.500788198592858,43.61,43.61,33.80511549183592,43.87,43.87,17.767323775388295,25.3,25.3,29.693222155847604,43.37,43.37,62.94484269215452,85.67,85.67,44.18,3200,43.59,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,16.95,34.0,3.0,4.0,34.0,0.0,12.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0
1862478,Mimosa tenuiflora leaf extract,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1862479,Hagenia abyssinica flower extract,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1862480,PEG-30 glyceryl linoleate,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1862481,PEG-5 rapeseed sterol,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862483,Nereocystis luetkeana,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1862578,rucaparib camsylate,89.36867449887163,89.46,89.46,88.29084362139918,88.24,88.24,79.2853245718837,76.61,76.61,86.91906942785077,89.51,89.51,36.61479822116023,18.55,18.55,79.5,1157,88.64,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,89.5,88.0,89.5,85.0,89.5,84.0,98.0,70.0,83.5,7.0,14.0,1.0,4.0,0.0
1862579,rucaparib,95.26780565511748,92.87,92.87,99.36259816806053,93.2,93.2,86.48288862339041,81.96,81.96,91.60994636930839,93.14,93.14,38.540658602150536,22.31,22.31,83.76,753,93.49,2,Strategically Important,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,95.44,95.0,95.0,92.5,96.25,91.5,100.0,100.0,86.25,11.0,15.0,1.0,4.0,0.0
1862585,Rubraca,75.45735530333201,73.89,73.89,64.60267264038232,70.21,70.21,86.48288862339041,81.96,81.96,75.33254566573741,74.67,74.67,32.279439632284614,12.15,12.15,68.53,2165,71.82,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,80.51,77.0,81.5,74.5,78.25,91.5,95.0,10.0,86.25,1.0,15.0,1.0,4.0,0.0
1862596,Levisticum officinale,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862598,Lepidium didymum leaf extract,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862681,"erythrulose, D-",11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862682,Ranunculus sceleratus extract,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862683,methoxypropylgluconamide,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862729,cyclomethicone 7,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1862733,"2,10,15,19,23-pentahydrosqualene",11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862866,urea hydrochloride,78.332355303332,76.7,76.7,67.16098274259923,72.65,72.65,74.28868312757201,74.08,74.08,78.19831959378735,78.1,78.1,31.870671545201116,11.58,11.58,68.86,2139,72.33,3,Operationally Relevant,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,84.01,81.0,85.5,80.5,81.25,78.5,94.0,10.0,97.25,1.0,19.0,4.0,4.0,0.0
1862868,sodium hexafluorosilicate,43.46164443116952,55.79,55.79,49.06938032656312,60.41,60.41,18.442323775388292,58.94,58.94,42.32188450816409,56.88,56.88,64.64861253816541,92.93,92.93,61.45,2751,61.99,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Utilization Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,28.99,53.0,10.25,13.38,52.5,2.25,17.5,30.0,9.25,3.0,2.0,0.0,0.0,0.0
1862869,hexafluorosilicate,23.586974976768886,27.24,27.24,23.156876144962162,27.24,27.24,18.442323775388292,58.94,58.94,28.978545599362807,41.16,41.16,60.442569129165,65.43,65.43,39.49,3211,41.29,3,Operationally Relevant,Risk Intelligence,Disease Burden Intelligence,Spend Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,17.81,32.0,5.75,7.38,31.5,2.25,14.5,0.0,9.25,0.0,2.0,0.0,0.0,0.0
1862870,allantoin glycyrrhetinic acid,57.697355303332,68.51,68.51,52.93340979689367,62.1,62.1,21.44232377538829,62.72,62.72,60.404241736360014,64.26,64.26,47.91616908934023,33.05,33.05,61.57,2741,62.14,3,Operationally Relevant,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,57.47,69.0,49.75,43.12,72.25,12.25,55.5,10.0,60.5,1.0,7.0,0.0,4.0,0.0
1862951,grapiprant,44.99164443116952,57.89,57.89,50.32131793442187,60.57,60.57,18.742323775388293,59.63,59.63,43.547697331740345,57.65,57.65,63.98855014602416,89.9,89.9,62.07,2701,62.69,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,31.11,55.0,12.25,16.38,54.0,3.25,19.5,30.0,14.75,3.0,4.0,0.0,0.0,0.0
1862957,Galliprant,25.119474976768885,27.47,27.47,24.409813752820924,27.51,27.51,18.742323775388293,59.63,59.63,30.204858422939072,45.46,45.46,59.782506737023766,65.26,65.26,40.39,3209,41.41,3,Operationally Relevant,Risk Intelligence,Disease Burden Intelligence,Utilization Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,19.94,34.0,7.75,10.38,33.0,3.25,16.5,0.0,14.75,0.0,4.0,0.0,0.0,0.0
1862971,polyquaternium-5,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862973,C12-13 alcohols,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1863143,lithium phosphate,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1863219,acid red 1,26.137355303332004,34.46,34.46,27.88296614894464,34.65,34.65,17.767323775388295,25.3,25.3,25.3653563653259,32.91,32.91,61.54894713261649,73.8,73.8,36.38,3219,32.91,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
