rxcui,drug_name,utilization_raw,utilization_score,utilization_percentile,spend_raw,spend_score,spend_percentile,disease_burden_raw,disease_burden_score,disease_burden_percentile,population_impact_raw,population_impact_score,population_impact_percentile,risk_raw,risk_score,risk_percentile,ehi_score,ehi_rank,ehi_percentile,ehi_tier,ehi_tier_label,primary_driver,secondary_driver,limiting_factor,methodology_version,calculation_date,source_coverage_flag
215921,Ceclor CD,90.5019168198315,48.69,48.69,230.75013204914148,95.98,95.98,115.3404136685354,82.86,82.86,17.796246193462448,7.39,7.39,16.973328501193137,36.65,36.65,59.95,2091,75.88,2,Strategically Important,Spend Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215922,Ceclor Pulvules,100.53075672942448,56.96,56.96,56.399328371824346,21.76,21.76,60.948978043108546,45.93,45.93,54.009006495445675,38.72,38.72,26.728927366661075,55.66,55.66,43.09,3777,31.47,4,Limited Enterprise Impact,Utilization Intelligence,Risk Intelligence,Spend Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215923,Cee-500,75.90887378312216,35.89,35.89,68.16232936425924,30.79,30.79,39.45330396975066,24.47,24.47,172.65318328385402,92.98,92.98,9.10431073232988,17.87,17.87,39.09,4177,22.15,4,Limited Enterprise Impact,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215926,Ceftin,45.784057172355446,11.02,11.02,83.19749842231342,42.3,42.3,44.61250135197722,29.67,29.67,27.543162725596787,15.05,15.05,37.128007510570065,70.85,70.85,29.16,5160,6.57,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215929,Cell-U-Jec,181.7627929802334,93.06,93.06,231.26983326209148,96.03,96.03,21.546526933238265,8.0,8.0,155.63531725858246,89.94,89.94,0.9238327490421283,0.63,0.63,67.08,1381,88.79,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215932,Cemill 500,56.354430456347885,18.68,18.68,48.74227970168046,16.5,16.5,102.92324175002308,77.26,77.26,17.01876222700309,6.81,6.81,33.87796021476494,66.56,66.56,32.86,4796,11.04,4,Limited Enterprise Impact,Disease Burden Intelligence,Risk Intelligence,Population Impact Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215933,Cena K,35.7144564595092,5.31,5.31,70.69844895438821,32.94,32.94,155.8564530831932,93.41,93.41,146.0856406054743,87.77,87.77,2.0407278432759384,2.3,2.3,41.91,3895,28.5,4,Limited Enterprise Impact,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215947,Cephadyn,72.51532551713203,32.79,32.79,72.65083564118173,34.38,34.38,142.01171538360873,90.86,90.86,39.78401398982989,25.98,25.98,22.82219535096616,48.62,48.62,45.36,3550,37.31,4,Limited Enterprise Impact,Disease Burden Intelligence,Risk Intelligence,Population Impact Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215949,Cephulac,137.14338903075136,79.51,79.51,76.5565415481469,37.37,37.37,101.68153457925375,76.55,76.55,95.63636318668571,68.84,68.84,21.629791805450292,46.47,46.47,63.48,1739,83.02,2,Strategically Important,Utilization Intelligence,Disease Burden Intelligence,Spend Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215950,Ceptaz,175.5691770236387,91.89,91.89,259.9514471903813,97.79,97.79,39.94905910989074,24.92,24.92,18.214074570322786,7.67,7.67,10.500213486744892,21.35,21.35,60.28,2058,76.61,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Population Impact Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215961,Ceta Plus,135.38376114781835,78.7,78.7,76.59019450997178,37.39,37.39,218.13763119967138,98.85,98.85,65.01908545056874,48.13,48.13,22.626970685662407,48.34,48.34,64.78,1610,85.2,2,Strategically Important,Disease Burden Intelligence,Utilization Intelligence,Spend Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215963,Cetamide,127.83076233004968,74.77,74.77,228.28878896584598,95.78,95.78,131.97835955400535,88.29,88.29,42.96496185988058,28.86,28.86,31.251785719412464,62.64,62.64,74.63,665,96.44,1,Enterprise Critical,Spend Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215968,Cetapred,254.21632875324113,99.09,99.09,64.27698367201221,27.78,27.78,76.35097902146546,59.28,59.28,54.78665249598496,39.48,39.48,3.39887163087081,4.84,4.84,54.93,2593,63.59,3,Operationally Relevant,Utilization Intelligence,Disease Burden Intelligence,Risk Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215969,Cevi-Bid,44.57834569226095,10.28,10.28,22.000011419470063,2.51,2.51,131.7529156822524,88.23,88.23,48.88889298263067,34.34,34.34,10.28611616467529,20.81,20.81,28.59,5210,6.02,4,Limited Enterprise Impact,Disease Burden Intelligence,Population Impact Intelligence,Spend Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215972,Charcoaid 2000,99.7701232072778,56.34,56.34,81.50967651107922,41.02,41.02,68.31862785206788,52.61,52.61,60.457725949772545,44.4,44.4,9.31928916773929,18.41,18.41,46.18,3468,39.66,4,Limited Enterprise Impact,Utilization Intelligence,Disease Burden Intelligence,Risk Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215973,Charcoaid-G,68.84866549170663,29.61,29.61,126.66540259403004,70.15,70.15,16.682291536901566,4.66,4.66,81.77682613222514,60.67,60.67,5.358826337127832,9.09,9.09,37.36,4350,18.53,4,Limited Enterprise Impact,Spend Intelligence,Population Impact Intelligence,Disease Burden Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215974,Charcoal Plus DS,120.80686549588526,70.95,70.95,105.1196839526188,57.66,57.66,100.75858481626429,76.07,76.07,37.47573831678715,23.91,23.91,18.409275935646676,39.84,39.84,58.48,2238,72.51,3,Operationally Relevant,Disease Burden Intelligence,Utilization Intelligence,Population Impact Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215977,Chem-Sol,72.35665994607888,32.63,32.63,119.14109740092188,65.95,65.95,32.55668055928347,17.63,17.63,41.23020841594237,27.23,27.23,60.13960142637569,89.03,89.03,42.79,3807,30.77,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215979,Chemdal Expectorant,22.97850106534548,1.31,1.31,64.26034389978587,27.77,27.77,109.10006044567409,80.17,80.17,33.92511860611082,20.67,20.67,17.88171457843884,38.74,38.74,30.34,5046,7.75,4,Limited Enterprise Impact,Disease Burden Intelligence,Risk Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215980,Chemdal HD,120.74059183670317,70.9,70.9,72.51798359688505,34.25,34.25,163.04780794325714,94.53,94.53,31.822521805465822,18.8,18.8,60.92816363296811,89.4,89.4,60.5,2036,77.04,2,Strategically Important,Disease Burden Intelligence,Risk Intelligence,Population Impact Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215985,Chemtussin HC,114.22104919180747,66.64,66.64,104.01183979267762,56.96,56.96,81.41435500630702,63.4,63.4,93.03280763921711,67.3,67.3,7.554134020740621,14.15,14.15,58.42,2244,72.37,3,Operationally Relevant,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215989,Cheracol with Codeine,68.40583278463457,29.14,29.14,104.16402579324395,57.08,57.08,32.69518581052775,17.75,17.75,55.900150744250766,40.43,40.43,13.801544551190354,29.45,29.45,35.57,4529,15.2,4,Limited Enterprise Impact,Spend Intelligence,Population Impact Intelligence,Disease Burden Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215992,Cheratussin DAC,75.48111221710113,35.43,35.43,257.6193286241269,97.67,97.67,248.32060345712463,99.5,99.5,71.6556480321919,53.32,53.32,16.840469276970552,36.34,36.34,66.58,1431,88.08,2,Strategically Important,Disease Burden Intelligence,Spend Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
215997,Chibroxin,51.702848597671924,15.02,15.02,223.76698231449794,95.37,95.37,40.9191197623666,25.78,25.78,118.61866667586503,79.4,79.4,18.186829348910315,39.39,39.39,49.35,3151,48.24,3,Operationally Relevant,Spend Intelligence,Population Impact Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216006,Child Silapap,89.2512116369666,47.64,47.64,82.21499383159153,41.59,41.59,93.40228966469273,71.66,71.66,150.41952102482003,88.71,88.71,36.730387883332696,70.32,70.32,59.36,2150,74.61,3,Operationally Relevant,Population Impact Intelligence,Disease Burden Intelligence,Spend Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216014,Childrens Panadol,338.25077375643474,99.95,99.95,135.23202873030618,74.16,74.16,27.987958355623448,13.36,13.36,80.01370760212484,59.49,59.49,12.599383217448727,26.45,26.45,62.77,1810,81.76,2,Strategically Important,Utilization Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216015,Chlo-Amine,212.35064156662187,97.0,97.0,52.4910360002342,19.09,19.09,62.14706195351691,46.99,46.99,82.24663616225584,60.96,60.96,49.10547854352153,82.59,82.59,60.67,2019,77.5,2,Strategically Important,Utilization Intelligence,Risk Intelligence,Spend Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216020,Chlor-Phen,77.44234004535751,37.25,37.25,123.02570309439582,68.15,68.15,88.73546309524346,68.72,68.72,16.10230177503363,6.17,6.17,23.23933311746011,49.45,49.45,47.83,3303,44.04,3,Operationally Relevant,Disease Burden Intelligence,Spend Intelligence,Population Impact Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216023,Chloracol,98.63515698428671,55.44,55.44,269.9009563052835,98.21,98.21,61.76094743588096,46.63,46.63,28.20021479727409,15.66,15.66,3.3750669331052645,4.79,4.79,53.34,2752,59.39,3,Operationally Relevant,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216027,Chlordinium,61.623771462682186,23.35,23.35,151.05154170373083,80.31,80.31,222.87009698939212,98.98,98.98,71.1192447769257,52.89,52.89,38.418788978547305,72.26,72.26,62.04,1883,80.37,2,Strategically Important,Disease Burden Intelligence,Spend Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216029,Chloresium,158.92251474213663,87.6,87.6,107.30339121680298,59.01,59.01,267.49362783524845,99.73,99.73,169.24086790826976,92.4,92.4,32.01456469453517,63.85,63.85,81.22,206,99.16,1,Enterprise Critical,Disease Burden Intelligence,Population Impact Intelligence,Spend Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216030,Chloresium Topical,37.34204712768766,6.15,6.15,94.80153546977577,50.54,50.54,62.53314965826804,47.37,47.37,50.05339620836195,35.38,35.38,16.054659230590605,34.64,34.64,32.72,4810,10.83,4,Limited Enterprise Impact,Spend Intelligence,Disease Burden Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216031,Chlorgest HD,50.79833813735357,14.38,14.38,70.93489298618209,33.09,33.09,27.651551934038096,13.06,13.06,121.4592800926254,80.5,80.5,28.77646257886483,59.06,59.06,33.18,4765,11.57,4,Limited Enterprise Impact,Population Impact Intelligence,Risk Intelligence,Disease Burden Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216034,Chloromycetin Ophthalmic,27.983384577656413,2.54,2.54,173.05533601514557,86.98,86.98,28.27031532574604,13.64,13.64,68.84666599839035,51.2,51.2,0.373293351902766,0.15,0.15,32.93,4789,11.17,4,Limited Enterprise Impact,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216035,Chloroptic,61.24032623567815,22.99,22.99,85.78047712076295,44.2,44.2,131.23898880149338,88.07,88.07,117.76391849586409,79.02,79.02,28.106770878289442,57.99,57.99,53.21,2765,59.0,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216036,Chlorostat,57.40581293272422,19.61,19.61,89.50256057758304,46.85,46.85,74.0279790747586,57.53,57.53,69.86699521598266,51.93,51.93,32.13347453540679,64.03,64.03,43.29,3757,31.95,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216037,Chlorostat 4,43.54249537353731,9.67,9.67,33.28931128137924,7.07,7.07,14.119593846926323,3.25,3.25,7.12171357271494,1.49,1.49,26.62113336892331,55.49,55.49,11.09,6140,0.06,4,Limited Enterprise Impact,Risk Intelligence,Utilization Intelligence,Population Impact Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216040,Chlorphen HD,66.30361693538657,27.36,27.36,24.95969920654672,3.55,3.55,114.63552089908151,82.66,82.66,79.98837189916644,59.46,59.46,12.194928231769477,25.51,25.51,37.1,4376,17.96,4,Limited Enterprise Impact,Disease Burden Intelligence,Population Impact Intelligence,Spend Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216044,Chocolaxed,98.20254260251151,55.0,55.0,32.513053476233566,6.74,6.74,41.57839272603377,26.45,26.45,181.87311093506676,94.24,94.24,55.650479394894944,86.7,86.7,46.28,3458,39.89,4,Limited Enterprise Impact,Population Impact Intelligence,Risk Intelligence,Spend Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216045,Cholac,61.23975263033553,22.98,22.98,86.20511479957015,44.48,44.48,40.18284551012703,25.14,25.14,31.239002451716303,18.3,18.3,13.462990707574889,28.61,28.61,28.65,5204,6.1,4,Limited Enterprise Impact,Spend Intelligence,Risk Intelligence,Population Impact Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216051,Chorex,44.82493837968777,10.44,10.44,61.4063481600181,25.4,25.4,95.29357584733863,72.9,72.9,11.014677990134679,3.14,3.14,17.12437068274673,37.06,37.06,28.24,5241,5.72,4,Limited Enterprise Impact,Disease Burden Intelligence,Risk Intelligence,Population Impact Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216052,Chorigon,72.41875547111326,32.69,32.69,90.35011634284191,47.42,47.42,56.15123656573364,41.17,41.17,94.85345387785473,68.38,68.38,33.66658602438194,66.22,66.22,46.78,3408,41.2,3,Operationally Relevant,Population Impact Intelligence,Risk Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216059,Chromium GTF,99.89183265578316,56.44,56.44,71.76064289011912,33.69,33.69,39.49528300277349,24.52,24.52,144.26044428350903,87.3,87.3,31.745808461545337,63.41,63.41,49.69,3117,49.26,3,Operationally Relevant,Population Impact Intelligence,Risk Intelligence,Disease Burden Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216060,Chronulac,43.13824582474525,9.42,9.42,16.630957683599537,1.23,1.23,35.397584598599494,20.36,20.36,103.20963214500571,72.76,72.76,11.125760116512108,22.88,22.88,20.41,5875,1.13,4,Limited Enterprise Impact,Population Impact Intelligence,Risk Intelligence,Spend Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216065,Cit Calcium,114.82681401824979,67.01,67.01,177.8204995950548,88.16,88.16,32.62572008352237,17.69,17.69,56.59147820402012,41.05,41.05,49.64905932620533,82.98,82.98,60.14,2072,76.32,2,Strategically Important,Spend Intelligence,Risk Intelligence,Disease Burden Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216068,Citra pH,34.78468111687035,4.91,4.91,34.25367045522709,7.48,7.48,83.3471260051753,64.78,64.78,119.19513510626281,79.61,79.61,41.98797995252592,76.15,76.15,35.86,4500,15.68,4,Limited Enterprise Impact,Population Impact Intelligence,Risk Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216073,Citrolith,72.14702381480373,32.5,32.5,125.6858724080173,69.57,69.57,13.080464995347489,2.73,2.73,53.85945750323699,38.63,38.63,50.173619973626195,83.31,83.31,41.81,3905,28.31,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216075,Clarine,68.92935715143072,29.7,29.7,158.35303476964572,82.77,82.77,13.479540406311488,2.92,2.92,77.87800055991174,57.97,57.97,12.694905405796138,26.67,26.67,41.55,3931,27.65,4,Limited Enterprise Impact,Spend Intelligence,Population Impact Intelligence,Disease Burden Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216080,Clear Away,24.673859674617542,1.66,1.66,226.67436918806484,95.62,95.62,48.57629446094215,33.46,33.46,57.622350251687706,42.01,42.01,53.9662711224792,85.66,85.66,45.96,3490,39.04,4,Limited Enterprise Impact,Spend Intelligence,Risk Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216081,Clear By Design,223.80070980819627,97.85,97.85,81.97279497355765,41.4,41.4,90.07532408476386,69.56,69.56,104.35735647552242,73.33,73.33,4.349071254057644,6.89,6.89,65.31,1558,86.04,2,Strategically Important,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216086,Cleartuss DH,90.62007077342275,48.8,48.8,126.95058243241569,70.31,70.31,53.88060336216712,38.94,38.94,89.68475734008356,65.51,65.51,29.027253528797626,59.45,59.45,55.78,2508,65.75,3,Operationally Relevant,Spend Intelligence,Population Impact Intelligence,Disease Burden Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216091,Clinda-Derm,64.0272669522887,25.34,25.34,176.9080308320861,87.91,87.91,92.68750734765628,71.21,71.21,70.49942871632501,52.37,52.37,13.025453400025192,27.47,27.47,54.42,2644,62.25,3,Operationally Relevant,Spend Intelligence,Disease Burden Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216093,Clindex,19.07724499967396,0.77,0.77,83.92023227123516,42.85,42.85,258.13923497551974,99.63,99.63,143.16802673030057,87.04,87.04,39.40885290083605,73.39,73.39,51.26,2960,53.57,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216099,Clorpres,123.44143885885548,72.34,72.34,83.38126371453168,42.43,42.43,99.83231036011895,75.49,75.49,44.72260137346797,30.49,30.49,21.38893398289089,46.01,46.01,56.58,2428,67.81,3,Operationally Relevant,Disease Burden Intelligence,Utilization Intelligence,Population Impact Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216100,Clotrimazole-7,69.66150546756786,30.37,30.37,133.63827429479096,73.46,73.46,74.07439164563374,57.58,57.58,54.66700711548175,39.36,39.36,16.778779160908766,36.21,36.21,48.52,3234,45.92,3,Operationally Relevant,Spend Intelligence,Disease Burden Intelligence,Utilization Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216101,Cloxapen,122.9814052713416,72.08,72.08,28.011142321709702,4.74,4.74,60.808297556684366,45.79,45.79,16.11761700908939,6.19,6.19,67.76934977625177,92.07,92.07,42.1,3876,28.91,4,Limited Enterprise Impact,Risk Intelligence,Utilization Intelligence,Spend Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216104,Co-Gesic,60.48950051579855,22.36,22.36,83.63843291919478,42.62,42.62,32.69692645873916,17.77,17.77,94.347455908676,68.03,68.03,14.588084830634138,31.15,31.15,34.24,4660,13.13,4,Limited Enterprise Impact,Population Impact Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216105,Co-Histine DH,126.25208356667912,73.86,73.86,59.11048322056012,23.73,23.73,235.685994331373,99.28,99.28,148.89774226444263,88.4,88.4,9.486494931019443,18.83,18.83,63.09,1778,82.3,2,Strategically Important,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216108,Co-Tuss V Expectorant,41.213563709137645,8.27,8.27,180.42197219363644,88.75,88.75,38.92726064965253,23.92,23.92,104.11320874837995,73.22,73.22,1.4605922371963673,1.39,1.39,40.57,4029,25.44,4,Limited Enterprise Impact,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
216109,Co-Tussin,179.4176967011557,92.6,92.6,31.188475088849746,6.07,6.07,41.42956734458723,26.31,26.31,83.93844476825932,62.1,62.1,34.03399317475999,66.74,66.74,50.55,3031,51.64,3,Operationally Relevant,Utilization Intelligence,Risk Intelligence,Spend Intelligence,EHI_PROTOTYPE_V1,2026-06-04 23:22:51,Prototype
